SourceNode	TargetNode	Weight	SourceLayer	TargetLayer	Channel
saline lake sediment	Ammonifex degensii KC4	4	Environment	Organism	experiments
saline lake sediment	Flammeovirga yaeyamensis	4	Environment	Organism	experiments
saline lake sediment	Vibrio cholerae 2740-80	4	Environment	Organism	experiments
saline lake sediment	Truepera radiovictrix DSM 17093	4	Environment	Organism	experiments
saline lake sediment	Syntrophobacter wolinii	4	Environment	Organism	experiments
saline lake sediment	Alkalilimnicola ehrlichii MLHE-1	4	Environment	Organism	experiments
saline lake sediment	Oscillochloris trichoides	4	Environment	Organism	experiments
saline lake sediment	Sphaerobacter thermophilus DSM 20745	4	Environment	Organism	experiments
saline lake sediment	Bdellovibrio bacteriovorus HD100	4	Environment	Organism	experiments
saline lake sediment	Gimesia maris DSM 8797	4	Environment	Organism	experiments
saline lake sediment	Methylocystis sp. ATCC 49242	4	Environment	Organism	experiments
saline lake sediment	Thioalkalivibrio sulfidiphilus HL-EbGr7	4	Environment	Organism	experiments
saline lake sediment	Streptomyces sp. C	4	Environment	Organism	experiments
saline lake sediment	Ktedonobacter racemifer DSM 44963	4	Environment	Organism	experiments
saline lake sediment	Porphyromonas endodontalis	4	Environment	Organism	experiments
saline lake sediment	Robiginitalea biformata HTCC2501	4	Environment	Organism	experiments
saline lake sediment	Marinomonas sp. MWYL1	4	Environment	Organism	experiments
saline lake sediment	Terriglobus saanensis SP1PR4	4	Environment	Organism	experiments
saline lake sediment	uncultured Ochrobactrum sp.	4	Environment	Organism	experiments
saline lake sediment	Parvibaculum indicum	4	Environment	Organism	experiments
saline lake sediment	Halobacterium noricense	4	Environment	Organism	experiments
saline lake sediment	Rubrobacter xylanophilus DSM 9941	4	Environment	Organism	experiments
saline lake sediment	Thermaerobacter marianensis DSM 12885	4	Environment	Organism	experiments
saline lake sediment	Jannaschia sp. CCS1	4	Environment	Organism	experiments
saline lake sediment	Bacteroides fragilis 3_1_12	4	Environment	Organism	experiments
saline lake sediment	Halorubrum lacusprofundi ATCC 49239	4	Environment	Organism	experiments
saline lake sediment	Nitrococcus mobilis Nb-231	4	Environment	Organism	experiments
saline lake sediment	Streptomyces sp. AA4	4	Environment	Organism	experiments
saline lake sediment	Porphyromonas gulae	4	Environment	Organism	experiments
saline water	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	4	Environment	Organism	experiments
saline water	Corethron hystrix	4	Environment	Organism	experiments
saline water	Clostridium botulinum Bf	4	Environment	Organism	experiments
saline water	Parabacteroides merdae ATCC 43184	4	Environment	Organism	experiments
saline water	Bifidobacterium longum subsp. infantis CCUG 52486	4	Environment	Organism	experiments
saline water	Pseudoflavonifractor capillosus ATCC 29799	4	Environment	Organism	experiments
saline water	Chaetoceros socialis	4	Environment	Organism	experiments
saline water	Riemerella anatipestifer	4	Environment	Organism	experiments
saline water	Rhodopirellula sp. SM49	4	Environment	Organism	experiments
saline water	Aspergillus wentii	4	Environment	Organism	experiments
saline water	Syntrophus aciditrophicus SB	4	Environment	Organism	experiments
saline water	Stellarima microtrias	4	Environment	Organism	experiments
saline water	Bacteroides sp. 3_1_33FAA	4	Environment	Organism	experiments
saline water	Magnetospirillum gryphiswaldense	4	Environment	Organism	experiments
saline water	Heliobacterium modesticaldum Ice1	4	Environment	Organism	experiments
saline water	Eucampia antarctica	4	Environment	Organism	experiments
saline water	Curvibacter putative symbiont of Hydra magnipapillata	4	Environment	Organism	experiments
saline water	Chaetoceros gracilis	4	Environment	Organism	experiments
saline water	Zunongwangia profunda SM-A87	4	Environment	Organism	experiments
saline water	Pseudoalteromonas translucida TAC125	4	Environment	Organism	experiments
saline water	Streptomyces himastatinicus ATCC 53653	4	Environment	Organism	experiments
saline water	[Clostridium] leptum DSM 753	4	Environment	Organism	experiments
saline water	Shewanella sp. MR-4	4	Environment	Organism	experiments
saline water	Faecalibacterium prausnitzii M21/2	4	Environment	Organism	experiments
saline water	Penicillium glabrum	4	Environment	Organism	experiments
saline water	Bacteroides fragilis 3_1_12	4	Environment	Organism	experiments
saline water	Chaetoceros sp. ArM0005	4	Environment	Organism	experiments
saline water	Flexithrix dorotheae	4	Environment	Organism	experiments
marine salt marsh biome	Saccharomyces cerevisiae	4	Environment	Organism	experiments
marine salt marsh biome	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium paneum	4	Environment	Organism	experiments
marine salt marsh biome	Phaeosphaeria spartinicola	4	Environment	Organism	experiments
marine salt marsh biome	Bacillus sp. TA2.A1	4	Environment	Organism	experiments
marine salt marsh biome	Fusibacter paucivorans	4	Environment	Organism	experiments
marine salt marsh biome	[Clostridium] paradoxum	4	Environment	Organism	experiments
marine salt marsh biome	Listeria seeligeri FSL S4-171	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium chrysogenum	4	Environment	Organism	experiments
marine salt marsh biome	Aspergillus fumigatus	4	Environment	Organism	experiments
marine salt marsh biome	Nocardioides sp.	4	Environment	Organism	experiments
marine salt marsh biome	Candidatus Protochlamydia naegleriophila	4	Environment	Organism	experiments
marine salt marsh biome	Pyrenophora lolii	4	Environment	Organism	experiments
marine salt marsh biome	Aspergillus candidus	4	Environment	Organism	experiments
marine salt marsh biome	Podospora fibrinocaudata	4	Environment	Organism	experiments
marine salt marsh biome	Lophiostoma vagabundum	4	Environment	Organism	experiments
marine salt marsh biome	Streptococcus pneumoniae SP3-BS71	4	Environment	Organism	experiments
marine salt marsh biome	Desulfofundulus luciae	4	Environment	Organism	experiments
marine salt marsh biome	Pestalotiopsis microspora	4	Environment	Organism	experiments
marine salt marsh biome	Methylomonas rubra	4	Environment	Organism	experiments
marine salt marsh biome	Acholeplasma palmae	4	Environment	Organism	experiments
marine salt marsh biome	Rhodoblastus acidophilus	4	Environment	Organism	experiments
marine salt marsh biome	Rasamsonia byssochlamydoides	4	Environment	Organism	experiments
marine salt marsh biome	Saccharomyces cerevisiae RM11-1a	4	Environment	Organism	experiments
marine salt marsh biome	Nitrospira defluvii	4	Environment	Organism	experiments
marine salt marsh biome	Parastagonospora nodorum SN15	4	Environment	Organism	experiments
marine salt marsh biome	Heliobacterium modesticaldum Ice1	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium camemberti	4	Environment	Organism	experiments
marine salt marsh biome	Thermodesulfovibrio yellowstonii	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium raistrickii	4	Environment	Organism	experiments
marine salt marsh biome	Aspergillus leporis	4	Environment	Organism	experiments
marine salt marsh biome	Trichophyton mentagrophytes	4	Environment	Organism	experiments
marine salt marsh biome	Ruminococcus flavefaciens FD-1	4	Environment	Organism	experiments
marine salt marsh biome	Zunongwangia profunda SM-A87	4	Environment	Organism	experiments
marine salt marsh biome	Conexibacter woesei DSM 14684	4	Environment	Organism	experiments
marine salt marsh biome	Gemmata obscuriglobus UQM 2246	4	Environment	Organism	experiments
marine salt marsh biome	Saccharomyces mikatae IFO 1815	4	Environment	Organism	experiments
marine salt marsh biome	Ruminococcus flavefaciens	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium spinulosum	4	Environment	Organism	experiments
marine salt marsh biome	Cereibacter changlensis	4	Environment	Organism	experiments
marine salt marsh biome	Ruminococcus callidus	4	Environment	Organism	experiments
marine salt marsh biome	Faecalibacterium prausnitzii M21/2	4	Environment	Organism	experiments
marine salt marsh biome	Saccharicrinis fermentans	4	Environment	Organism	experiments
marine salt marsh biome	Rhodopirellula sp. SM50	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium solitum	4	Environment	Organism	experiments
marine salt marsh biome	Trichophyton simii	4	Environment	Organism	experiments
marine salt marsh biome	Ornithobacterium rhinotracheale	4	Environment	Organism	experiments
marine salt marsh biome	Truepera radiovictrix DSM 17093	4	Environment	Organism	experiments
marine salt marsh biome	Halothiobacillus kellyi	4	Environment	Organism	experiments
marine salt marsh biome	Spirochaeta aurantia	4	Environment	Organism	experiments
marine salt marsh biome	Candidatus Magnetobacterium bavaricum	4	Environment	Organism	experiments
marine salt marsh biome	Ascochyta rabiei	4	Environment	Organism	experiments
marine salt marsh biome	Rhodovulum kholense	4	Environment	Organism	experiments
marine salt marsh biome	Burkholderia sp. H160	4	Environment	Organism	experiments
marine salt marsh biome	Diaporthe phaseolorum	4	Environment	Organism	experiments
marine salt marsh biome	Parabacteroides merdae ATCC 43184	4	Environment	Organism	experiments
marine salt marsh biome	Blastopirellula marina DSM 3645	4	Environment	Organism	experiments
marine salt marsh biome	Slackia heliotrinireducens DSM 20476	4	Environment	Organism	experiments
marine salt marsh biome	Bifidobacterium longum subsp. infantis CCUG 52486	4	Environment	Organism	experiments
marine salt marsh biome	Lactococcus lactis	4	Environment	Organism	experiments
marine salt marsh biome	Aspergillus brasiliensis	4	Environment	Organism	experiments
marine salt marsh biome	[Candida] glabrata	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium corylophilum	4	Environment	Organism	experiments
marine salt marsh biome	Fibrobacter intestinalis	4	Environment	Organism	experiments
marine salt marsh biome	Botryosphaeria dothidea	4	Environment	Organism	experiments
marine salt marsh biome	Acidobacterium capsulatum	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium digitatum	4	Environment	Organism	experiments
marine salt marsh biome	Leptospira borgpetersenii	4	Environment	Organism	experiments
marine salt marsh biome	Cladosporium cladosporioides	4	Environment	Organism	experiments
marine salt marsh biome	Treponema zuelzerae	4	Environment	Organism	experiments
marine salt marsh biome	Lachnum abnorme	4	Environment	Organism	experiments
marine salt marsh biome	Desulfotomaculum putei	4	Environment	Organism	experiments
marine salt marsh biome	Tenacibaculum maritimum	4	Environment	Organism	experiments
marine salt marsh biome	Robiginitalea biformata HTCC2501	4	Environment	Organism	experiments
marine salt marsh biome	Eisenibacter elegans	4	Environment	Organism	experiments
marine salt marsh biome	Cytophaga sp. MBIC01539	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium canescens	4	Environment	Organism	experiments
marine salt marsh biome	Rhodopirellula sp. SM49	4	Environment	Organism	experiments
marine salt marsh biome	Aureobasidium pullulans	4	Environment	Organism	experiments
marine salt marsh biome	Schizothecium curvisporum	4	Environment	Organism	experiments
marine salt marsh biome	Natranaerobius thermophilus JW/NM-WN-LF	4	Environment	Organism	experiments
marine salt marsh biome	Gemmatimonas aurantiaca T-27	4	Environment	Organism	experiments
marine salt marsh biome	Syntrophus aciditrophicus SB	4	Environment	Organism	experiments
marine salt marsh biome	Aspergillus aculeatus	4	Environment	Organism	experiments
marine salt marsh biome	Mycosphaerella sp. 2 SAP133	4	Environment	Organism	experiments
marine salt marsh biome	Desulfuromonas michiganensis	4	Environment	Organism	experiments
marine salt marsh biome	Frankia sp.	4	Environment	Organism	experiments
marine salt marsh biome	Byssochlamys spectabilis	4	Environment	Organism	experiments
marine salt marsh biome	Coxiella burnetii	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium sclerotigenum	4	Environment	Organism	experiments
marine salt marsh biome	Halovibrio variabilis	4	Environment	Organism	experiments
marine salt marsh biome	Veillonella dispar	4	Environment	Organism	experiments
marine salt marsh biome	Aspergillus niger	4	Environment	Organism	experiments
marine salt marsh biome	Curvibacter putative symbiont of Hydra magnipapillata	4	Environment	Organism	experiments
marine salt marsh biome	Sphaerobacter thermophilus DSM 20745	4	Environment	Organism	experiments
marine salt marsh biome	Podospora curvicolla	4	Environment	Organism	experiments
marine salt marsh biome	Vanderwaltozyma polyspora DSM 70294	4	Environment	Organism	experiments
marine salt marsh biome	Bacteroides vulgatus ATCC 8482	4	Environment	Organism	experiments
marine salt marsh biome	Bdellovibrio bacteriovorus	4	Environment	Organism	experiments
marine salt marsh biome	Cytophaga hutchinsonii	4	Environment	Organism	experiments
marine salt marsh biome	Ruminiclostridium cellobioparum	4	Environment	Organism	experiments
marine salt marsh biome	Desulfobotulus sapovorans	4	Environment	Organism	experiments
marine salt marsh biome	Chlorobium chlorochromatii CaD3	4	Environment	Organism	experiments
marine salt marsh biome	Kazachstania telluris	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium commune	4	Environment	Organism	experiments
marine salt marsh biome	Coraliomargarita akajimensis DSM 45221	4	Environment	Organism	experiments
marine salt marsh biome	Bacillus cereus R309803	4	Environment	Organism	experiments
marine salt marsh biome	Terriglobus saanensis SP1PR4	4	Environment	Organism	experiments
marine salt marsh biome	Kazachstania yakushimaensis	4	Environment	Organism	experiments
marine salt marsh biome	Cladosporium herbarum	4	Environment	Organism	experiments
marine salt marsh biome	Alternaria alternata	4	Environment	Organism	experiments
marine salt marsh biome	Leptospira interrogans	4	Environment	Organism	experiments
marine salt marsh biome	Flexithrix dorotheae	4	Environment	Organism	experiments
marine salt marsh biome	Penicillium citreonigrum	4	Environment	Organism	experiments
marine salt marsh biome	Rhabdochromatium marinum	4	Environment	Organism	experiments
