SourceNode	TargetNode	Weight	SourceLayer	TargetLayer	Channel
ENVO:00002010	GO:0006793	5.0270216187735	-27	-21	textmining
ENVO:00002010	GO:0070887	5.26786768429382	-27	-21	textmining
ENVO:00002010	GO:0009058	5.98698757611642	-27	-21	textmining
ENVO:00002209	427923	4.87230395149153	-27	-2	textmining
ENVO:00003044	GO:0016787	5.1706880073613	-27	-23	textmining
ENVO:00000055	555874	4.92488400471942	-27	-2	textmining
ENVO:00002209	643867	4	-27	-2	experiments
ENVO:00002209	445971	4	-27	-2	experiments
ENVO:00002209	96561	4	-27	-2	experiments
ENVO:00002209	269799	4	-27	-2	experiments
ENVO:00002209	69359	4	-27	-2	experiments
ENVO:00002209	100884	4	-27	-2	experiments
ENVO:00002209	548474	4	-27	-2	experiments
ENVO:00002209	243090	4	-27	-2	experiments
ENVO:00002209	177437	4	-27	-2	experiments
ENVO:00002209	330214	4	-27	-2	experiments
ENVO:00002209	644282	4	-27	-2	experiments
ENVO:00002209	309801	4	-27	-2	experiments
ENVO:00002209	43928	4	-27	-2	experiments
ENVO:00002209	411460	4	-27	-2	experiments
ENVO:00002209	326427	4	-27	-2	experiments
ENVO:00002209	411467	4	-27	-2	experiments
ENVO:00002209	338969	4	-27	-2	experiments
ENVO:00002209	331678	4	-27	-2	experiments
ENVO:00002209	391606	4	-27	-2	experiments
ENVO:00002209	395019	4	-27	-2	experiments
ENVO:00002209	81032	4	-27	-2	experiments
ENVO:00002209	858215	4	-27	-2	experiments
ENVO:00002209	237727	4	-27	-2	experiments
ENVO:00002209	555088	4	-27	-2	experiments
ENVO:00002209	577650	4	-27	-2	experiments
ENVO:00002209	572477	4	-27	-2	experiments
ENVO:00002209	137722	4	-27	-2	experiments
ENVO:00002209	653733	4	-27	-2	experiments
ENVO:00002209	158	4	-27	-2	experiments
ENVO:00002209	422289	4	-27	-2	experiments
ENVO:00002209	446462	4	-27	-2	experiments
ENVO:00002209	525257	4	-27	-2	experiments
ENVO:00002209	180311	4	-27	-2	experiments
ENVO:00002209	446470	4	-27	-2	experiments
